V1,V2,V3,w1,w2,w3,d1,d2,n,a,b,theta
-98,12,0,26,14,28,5,5,2,100.54277801513672,126.39266967773438,0.8410691618919373
-98,12,0,26,13,7,6,6,2,90.68447875976562,116.91425323486328,179.71865844726562
-98,12,0,32,11,10,5,6,1,123.44236755371094,126.56661224365234,96.68058776855469
-98,12,0,20,15,19,7,5,1,83.27499389648438,124.33478546142578,2.7122855186462402
-98,12,-5,35,11,31,6,6,1,102.06459045410156,250.24942016601562,96.36573791503906
-98,12,0,23,14,1,5,6,1,85.64662170410156,136.1722412109375,2.520601987838745
-98,12,0,23,11,1,5,5,1,92.71338653564453,130.334228515625,1.5645742416381836
-98,12,0,23,15,4,7,6,1,77.60150909423828,136.41555786132812,2.036783218383789
-98,12,0,23,10,22,6,5,1,93.60012817382812,129.39793395996094,1.0298662185668945
-98,12,-5,29,15,1,6,7,1,110.79918670654297,124.65333557128906,179.59518432617188
-98,12,-5,20,14,16,7,6,1,95.06234741210938,111.18534851074219,1.1333231925964355
-98,12,0,35,11,22,5,7,1,109.83655548095703,126.78497314453125,90.96411895751953
-98,12,-5,20,12,4,6,7,1,85.63044738769531,119.2076187133789,2.512387275695801
-98,12,-5,35,15,22,6,7,1,122.23058319091797,142.64443969726562,93.57211303710938
-98,12,-5,20,11,10,6,6,1,92.8384017944336,111.80560302734375,1.3257791996002197
-98,12,0,32,10,13,7,7,1,122.42858123779297,128.1496124267578,95.914306640625
-98,12,0,23,15,4,5,5,1,78.06787109375,136.2496337890625,1.9201003313064575
-98,12,-10,20,10,1,6,7,1,110.75883483886719,124.05577087402344,94.0772705078125
-98,12,-5,23,10,10,7,6,1,83.95523071289062,130.16416931152344,1.4384214878082275
-98,12,-5,32,12,13,7,5,2,123.79708862304688,124.62503051757812,112.87541198730469
-98,12,0,20,15,1,7,6,1,87.69658660888672,118.68313598632812,2.240973711013794
-98,12,-5,23,12,19,5,6,1,80.75489807128906,134.5399932861328,2.041639566421509
-98,12,-5,29,14,31,5,6,2,111.44680786132812,124.96485137939453,179.876708984375
-98,12,0,35,13,16,6,6,1,109.95169830322266,126.3940200805664,91.9575424194336
-98,12,0,35,13,31,5,7,1,109.96395874023438,126.41120910644531,92.89259338378906
-98,12,0,23,10,25,7,7,1,83.45829772949219,136.498291015625,3.6180543899536133
-98,12,-10,20,10,10,7,5,1,100.1802749633789,102.66315460205078,175.81983947753906
-98,12,0,29,10,19,7,7,1,112.59034729003906,125.17529296875,179.1492919921875
-98,12,-5,23,11,13,7,7,1,82.63652038574219,132.2759246826172,1.8134645223617554
-98,12,0,35,11,31,6,7,1,110.49856567382812,125.98741912841797,93.32067108154297
-98,12,-5,32,11,16,6,6,1,123.73798370361328,125.4306640625,102.39292907714844
-98,12,0,32,10,1,5,5,3,111.28984832763672,124.97552490234375,179.4794921875
-98,12,-5,35,10,1,6,5,1,123.03092956542969,126.35844421386719,98.88269805908203
-98,12,-5,32,13,25,7,7,1,123.79827880859375,124.82584381103516,115.45222473144531
-98,12,-5,35,10,22,5,6,1,110.08928680419922,124.84001159667969,93.85188293457031
-98,12,0,23,11,25,6,7,1,94.57559204101562,129.47454833984375,1.2363317012786865
-98,12,-5,32,12,22,6,7,1,123.9774169921875,125.04258728027344,111.31645965576172
-98,12,0,23,13,16,5,6,1,83.83805847167969,136.83462524414062,0.8814634680747986
-98,12,0,35,14,10,5,6,1,110.28311157226562,124.80531311035156,92.1046371459961
-98,12,0,32,11,22,7,7,1,123.35034942626953,126.40950775146484,97.05562591552734
-98,12,0,29,10,31,6,5,1,112.74978637695312,125.6052474975586,179.56687927246094
-98,12,-5,26,13,25,5,5,1,106.05680847167969,127.9881591796875,179.8378143310547
-98,12,-5,20,15,31,6,6,1,86.61556243896484,118.06324005126953,1.6001243591308594
-98,12,0,32,14,16,7,6,1,123.69107818603516,125.51715087890625,99.9083480834961
-98,12,-5,35,10,19,5,5,1,110.47019958496094,124.15510559082031,93.66828155517578
-98,12,0,29,14,4,7,6,2,110.2084732055664,125.97688293457031,178.085693359375
-98,12,-5,32,15,16,6,6,1,123.00931549072266,126.78419494628906,96.45599365234375
-98,12,-5,29,11,13,5,5,2,109.83928680419922,125.68196105957031,179.02886962890625
-98,12,0,35,14,31,5,5,1,110.21638488769531,125.79299926757812,92.90010070800781
-98,12,-5,23,13,31,6,6,1,79.20487976074219,135.85643005371094,1.9453239440917969
-98,12,0,23,12,1,5,6,1,88.5204849243164,131.98060607910156,2.1857218742370605
-98,12,0,26,10,22,6,5,2,102.73505401611328,125.01298522949219,179.52273559570312
-98,12,-5,35,10,13,6,7,2,110.50601959228516,124.72454071044922,92.31888580322266
-98,12,0,26,14,13,5,7,2,99.89486694335938,126.71800231933594,0.589055597782135
-98,12,-5,26,12,16,6,6,1,105.4219970703125,108.66421508789062,166.41354370117188
-98,12,0,26,13,4,6,7,2,101.81086730957031,126.0325927734375,0.18598909676074982
-98,12,-5,32,14,1,6,7,1,123.9080810546875,125.1158447265625,106.84871673583984
-98,12,-5,26,11,1,5,6,1,104.65647888183594,124.90731811523438,179.19471740722656
-98,12,0,32,15,22,6,5,1,123.17768096923828,127.81099700927734,95.45297241210938
-98,12,-5,29,14,4,6,6,2,111.5406723022461,124.91429901123047,179.5313262939453
-98,12,0,26,11,4,5,7,2,101.15045928955078,126.48157501220703,0.21333052217960358
-98,12,-5,23,11,4,5,7,1,76.61580657958984,135.3807830810547,1.8080958127975464
-98,12,-5,23,11,28,6,7,1,79.73027038574219,135.00926208496094,1.5108851194381714
-98,12,-5,26,14,22,6,6,1,98.25788116455078,110.72161865234375,92.13042449951172
-98,12,0,29,12,1,6,6,1,113.49131774902344,125.05168151855469,0.3540821969509125
-98,12,0,32,11,28,7,7,1,123.23422241210938,126.86611938476562,96.81321716308594
-98,12,0,20,11,13,7,6,1,82.4861831665039,124.7307357788086,2.1943724155426025
-98,12,-5,35,13,10,6,5,2,110.49459075927734,124.72059631347656,92.82240295410156
-98,12,-5,29,11,10,6,5,1,111.35428619384766,125.09834289550781,0.411445677280426
-98,12,0,20,13,1,5,5,1,80.12089538574219,127.11323547363281,2.317782402038574
-98,12,0,35,10,28,5,6,1,110.20777893066406,125.76234436035156,92.25276184082031
-98,12,0,26,14,28,7,7,2,102.12673950195312,124.38104248046875,179.81387329101562
-98,12,0,20,13,7,6,6,1,84.55088806152344,123.46350860595703,1.8044551610946655
-98,12,0,26,11,16,6,7,2,101.41377258300781,125.8505630493164,179.7903289794922
-98,12,-5,23,10,10,7,7,1,80.4737319946289,132.37197875976562,1.8443635702133179
-98,12,0,26,11,31,5,7,2,101.5430679321289,125.7764892578125,0.2590857148170471
-98,12,-5,32,15,1,5,6,1,123.68492889404297,124.71603393554688,112.61174774169922
-98,12,0,26,11,25,6,7,2,102.39839172363281,125.49479675292969,179.8644561767578
-98,12,-5,35,15,19,5,5,1,110.85108947753906,122.6612777709961,93.12256622314453
-98,12,-5,23,13,13,7,5,1,80.61974334716797,134.0048828125,1.020751953125
-98,12,0,29,14,16,7,5,2,109.53633117675781,125.26011657714844,179.72706604003906
-98,12,-5,26,13,19,5,7,1,107.32479858398438,124.72616577148438,179.1179962158203
-98,12,0,20,12,13,5,7,1,83.96187591552734,123.80421447753906,1.7433159351348877
-98,12,-5,26,11,31,6,7,1,110.19581604003906,122.6104736328125,179.4449005126953
-98,12,-5,23,10,13,5,7,1,78.53884887695312,133.90487670898438,1.8752244710922241
-98,12,-5,26,10,31,5,7,1,106.43366241455078,124.5531997680664,179.69921875
-98,12,-5,20,12,19,7,5,1,99.40132904052734,106.30205535888672,178.83670043945312
-98,12,0,32,13,4,7,7,1,124.00599670410156,125.00691223144531,110.00704956054688
-98,12,0,26,10,1,5,5,1,85.2015380859375,134.87449645996094,1.3957970142364502
-98,12,0,29,10,13,6,5,1,112.82355499267578,125.35852813720703,178.48533630371094
-98,12,-5,20,11,7,5,5,1,90.4366683959961,113.45159149169922,0.7140334844589233
-98,12,-5,26,15,25,6,5,2,96.49698638916016,126.84498596191406,0.3657309114933014
-98,12,0,32,12,22,5,7,1,123.98753356933594,125.66776275634766,101.84696960449219
-98,12,0,26,13,28,5,6,2,101.12854766845703,126.15602111816406,0.022127876058220863
-98,12,0,32,11,28,6,5,1,123.78353118896484,126.4674072265625,99.61477661132812
-98,12,0,35,13,1,6,7,1,109.96730041503906,126.6238784790039,91.92779541015625
-98,12,0,26,11,31,6,5,2,101.43232727050781,125.4488525390625,0.14720456302165985
-98,12,-5,29,13,25,7,6,2,111.51058197021484,136.36317443847656,94.38874816894531
-98,12,0,23,15,1,7,6,1,76.44410705566406,138.3190155029297,2.1475164890289307
-98,12,0,29,14,28,5,7,2,111.272705078125,125.19898986816406,0.40899232029914856
-98,12,0,20,10,16,5,7,1,83.56334686279297,123.64061737060547,1.961870551109314
-98,12,0,29,13,7,5,6,2,110.80758666992188,125.21394348144531,179.713623046875
-98,12,0,35,15,19,5,7,1,109.7730941772461,127.29532623291016,92.78795623779297
-98,12,0,32,11,13,7,6,1,123.54595947265625,126.3021240234375,97.07693481445312
-98,12,-5,20,13,28,6,7,1,91.58407592773438,114.02455139160156,1.1906400918960571
-98,12,-5,23,15,22,6,5,1,74.85922241210938,137.16473388671875,2.326228141784668
-98,12,0,20,12,16,5,6,1,82.03247833251953,125.76042938232422,2.1343679428100586
-98,12,0,23,12,25,5,5,1,89.81417846679688,132.18905639648438,2.304304599761963
-98,12,0,32,13,25,5,5,1,123.74331665039062,125.99041748046875,97.73564147949219
-98,12,-5,26,14,28,7,6,1,103.96289825439453,128.8389129638672,0.4675122797489166
-98,12,-5,23,13,28,6,7,1,76.7266616821289,137.47726440429688,1.7399961948394775
-98,12,0,35,12,1,7,6,1,110.89456176757812,124.33638763427734,92.17047882080078
-98,12,-5,23,10,19,6,5,1,78.84909057617188,133.7947540283203,1.7102046012878418
-98,12,-5,29,14,10,7,6,2,111.28008270263672,124.37207794189453,179.46498107910156
-98,12,-5,23,11,31,6,7,1,78.35205841064453,135.43211364746094,1.9967163801193237
-98,12,-5,29,15,10,6,6,2,110.71662902832031,124.80134582519531,178.29180908203125
-98,12,0,32,13,16,5,6,1,123.86297607421875,125.64999389648438,99.64118194580078
-98,12,0,23,14,22,7,7,1,79.98188018798828,136.4478302001953,1.3404476642608643
-98,12,-5,20,15,19,7,7,1,91.37007141113281,114.30659484863281,1.388324499130249
-98,12,0,32,12,13,6,7,1,123.710693359375,126.2728500366211,96.72856140136719
-98,12,0,23,11,7,7,7,1,78.62557983398438,135.27734375,1.576220989227295
-98,12,0,32,11,25,7,5,1,123.46012878417969,126.8611831665039,95.238037109375
-98,12,0,32,14,19,7,7,1,123.8486328125,125.5263442993164,99.21282196044922
-98,12,0,23,10,13,6,7,1,87.47290802001953,132.26377868652344,1.309520959854126
-98,12,-5,35,12,1,6,6,1,110.46037292480469,124.06968688964844,94.47032165527344
-98,12,-5,35,10,19,7,5,1,110.44534301757812,123.92256164550781,92.66825866699219
-98,12,-5,23,10,28,6,5,1,79.99120330810547,133.55401611328125,1.3018022775650024
-98,12,0,23,15,31,5,6,1,85.73059844970703,135.1963653564453,2.5113253593444824
-98,12,-5,35,10,4,6,6,1,110.43386840820312,124.56578063964844,92.31800079345703
-98,12,-5,32,12,19,6,7,1,124.016845703125,125.11260986328125,101.26780700683594
-98,12,-5,35,14,22,6,6,1,110.87867736816406,124.58382415771484,93.71234893798828
-98,12,0,26,11,10,5,7,2,101.49913024902344,125.71318054199219,179.83709716796875
-98,12,-5,23,10,13,7,5,1,83.34957122802734,129.56517028808594,1.7438627481460571
-98,12,0,20,13,31,6,5,1,79.88903045654297,127.26937103271484,1.8562124967575073
-98,12,0,23,10,1,7,6,2,77.39629364013672,136.8627471923828,1.8432062864303589
-98,12,-5,29,15,31,6,5,2,111.40022277832031,124.79969024658203,179.34983825683594
-98,12,0,20,13,25,5,6,1,81.80908966064453,125.81079864501953,2.5896451473236084
-98,12,-5,32,14,10,7,7,1,123.64155578613281,124.56346130371094,116.13218688964844
-98,12,0,20,14,22,5,7,1,83.96720886230469,124.48578643798828,2.4539260864257812
-98,12,0,20,15,7,6,7,1,85.62552642822266,122.74891662597656,2.2147889137268066
-98,12,0,26,12,31,5,5,2,100.93515014648438,125.91139221191406,0.25454533100128174
-98,12,-5,20,14,4,7,5,1,89.40287017822266,114.92324829101562,1.4443297386169434
-98,12,0,29,14,1,7,5,2,109.26150512695312,126.41532135009766,178.59329223632812
-98,12,0,20,10,31,7,5,1,84.76200866699219,123.61051940917969,2.9466745853424072
-98,12,0,20,14,13,7,7,1,85.02659606933594,122.92912292480469,2.579235792160034
-98,12,-5,29,15,7,6,5,2,111.15177917480469,124.7713623046875,178.62318420410156
-98,12,-5,35,13,7,6,7,1,110.90483856201172,124.52288055419922,94.1281509399414
-98,12,-5,29,13,22,6,5,2,111.3826675415039,124.81280517578125,0.23967435956001282
-98,12,-5,32,15,25,5,6,1,123.463623046875,125.31147766113281,102.69676971435547
-98,12,0,26,11,4,5,5,2,101.07892608642578,126.5110855102539,179.92385864257812
-98,12,-5,26,11,13,5,5,2,88.0274887084961,119.99347686767578,0.7571622729301453
-98,12,-5,26,13,31,6,6,1,106.0364990234375,108.31352996826172,145.77432250976562
-98,12,0,23,15,16,6,5,1,90.36956787109375,132.7709197998047,3.2283215522766113
-98,12,0,35,10,19,6,7,1,110.66947174072266,125.9156723022461,92.24153137207031
-98,12,-5,26,13,31,5,6,1,107.49781036376953,126.72810363769531,179.6187286376953
-98,12,-5,26,14,13,5,5,1,103.98091125488281,108.85296630859375,172.6099090576172
-98,12,-5,35,12,10,5,6,1,110.37782287597656,124.82713317871094,94.3504409790039
-98,12,0,20,10,13,7,6,1,83.25273132324219,124.23261260986328,1.6768494844436646
-98,12,0,20,13,4,7,7,1,86.26937103271484,121.02093505859375,2.440075635910034
-98,12,-5,32,13,28,5,6,1,123.8672103881836,124.65347290039062,129.08023071289062
-98,12,0,32,10,28,5,5,1,122.85931396484375,127.95597839355469,93.52666473388672
-98,12,-5,26,10,16,7,7,1,101.86992645263672,129.5011444091797,1.6293365955352783
-98,12,0,20,13,28,7,5,1,79.9094009399414,126.88276672363281,1.9150184392929077
-98,12,0,32,11,1,5,7,1,122.93290710449219,127.7500228881836,96.42497253417969
-98,12,0,32,11,31,6,5,1,123.72679901123047,126.78422546386719,95.54256439208984
-98,12,0,26,11,16,7,7,2,100.58091735839844,125.86328887939453,179.86001586914062
-98,12,-5,32,15,4,6,6,1,122.94170379638672,127.09198760986328,95.683837890625
-98,12,-5,26,11,4,7,6,1,101.78832244873047,107.10478210449219,108.3764419555664
-98,12,-5,23,15,16,7,6,1,79.83903503417969,134.326416015625,2.139744758605957
-98,12,-5,32,13,7,6,5,1,123.75731658935547,125.58992004394531,102.3956527709961
-98,12,-5,23,15,1,7,5,1,75.4443130493164,136.77842712402344,2.0040087699890137
-98,12,0,32,14,31,6,7,1,123.0730972290039,127.95482635498047,95.26799774169922
-98,12,0,35,10,31,5,6,1,110.03062438964844,126.8014907836914,92.50409698486328
-98,12,-5,35,15,25,5,5,1,110.85961151123047,123.35581970214844,94.65493774414062
-98,12,0,20,15,22,6,6,1,82.69636535644531,125.70984649658203,2.020613670349121
-98,12,0,32,10,7,5,7,1,123.12834167480469,126.7768783569336,96.80186462402344
-98,12,-5,29,11,7,5,5,2,111.38602447509766,124.8951187133789,0.3793031573295593
-98,12,0,23,10,1,5,5,1,82.42931365966797,125.80097198486328,2.606458902359009
-98,12,0,35,12,25,5,5,1,110.3260269165039,125.97933197021484,93.04727935791016
-98,12,0,29,13,28,7,7,2,111.67977905273438,124.99824523925781,179.03744506835938
-98,12,0,26,13,19,6,5,2,100.86083984375,126.15510559082031,0.7282896041870117
-98,12,-5,32,12,28,6,6,2,124.05404663085938,125.0637435913086,111.74818420410156
-98,12,0,32,10,4,7,5,2,122.47618103027344,128.50685119628906,94.2984390258789
-98,12,0,23,11,7,6,5,1,80.58390045166016,136.67433166503906,1.082420825958252
-98,12,0,23,12,25,6,5,1,93.87638092041016,131.96087646484375,2.0625462532043457
-98,12,-5,26,12,16,5,7,1,105.74958038330078,125.04835510253906,179.14303588867188
-98,12,-5,35,13,4,5,5,1,110.9109115600586,123.39179992675781,94.64379119873047
-98,12,-5,35,10,28,6,5,1,109.92189025878906,124.60799407958984,93.5341567993164
-98,12,0,23,11,1,6,6,1,93.8394546508789,129.38905334472656,1.4962129592895508
-98,12,0,23,15,28,7,6,1,81.10185241699219,136.03033447265625,0.8918301463127136
-98,12,0,29,13,4,5,6,2,110.76667785644531,125.24258422851562,0.073806032538414
-98,12,0,23,12,28,7,7,1,82.73734283447266,134.8046112060547,1.5239484310150146
-98,12,-5,35,10,19,6,5,2,110.468017578125,124.45160675048828,92.63848114013672
-98,12,-5,35,13,19,5,7,2,111.22769165039062,123.65867614746094,94.505859375
-98,12,-5,35,12,25,7,6,1,111.04794311523438,122.77986907958984,94.08739471435547
-98,12,0,29,11,31,6,5,1,112.67491912841797,125.19597625732422,179.56150817871094
-98,12,0,23,10,28,7,7,1,83.41810607910156,134.38027954101562,2.8996541500091553
-98,12,0,26,13,16,7,5,2,89.33599090576172,117.747314453125,0.996389627456665
-98,12,-5,23,15,10,5,5,1,75.0067367553711,136.96136474609375,1.8251618146896362
-98,12,0,29,15,16,5,7,2,111.35143280029297,124.92589569091797,0.5246365070343018
-98,12,0,23,14,13,7,5,1,80.81148529052734,134.98770141601562,1.0443997383117676
-98,12,-5,26,11,25,5,7,1,105.66645812988281,126.50655364990234,179.40399169921875
-98,12,0,29,11,22,5,7,1,112.33251190185547,125.384765625,179.73951721191406
-98,12,-5,32,12,16,5,6,1,123.74108123779297,124.67733001708984,116.83411407470703
-98,12,0,26,14,10,7,5,2,102.0432357788086,125.242919921875,179.6846160888672
-98,12,-5,29,13,1,6,5,2,111.79579162597656,124.69750213623047,178.83489990234375
-98,12,-5,23,10,25,7,5,1,86.03633880615234,128.71058654785156,1.665070652961731
-98,12,0,29,13,22,5,5,1,111.24146270751953,124.98091888427734,0.05290856584906578
-98,12,0,23,14,28,7,5,1,80.89209747314453,135.71759033203125,1.1550272703170776
-98,12,-5,29,13,10,5,6,2,111.44268798828125,124.61913299560547,178.34678649902344
-98,12,-5,23,13,1,7,7,1,75.18462371826172,138.15353393554688,1.9130797386169434
-98,12,-5,20,11,28,6,5,1,98.74079132080078,107.31502532958984,179.87274169921875
-98,12,0,26,14,7,6,5,2,89.80474853515625,118.50862121582031,0.8781834244728088
-98,12,-5,26,15,16,6,7,2,99.12806701660156,126.51100158691406,1.0337886810302734
-98,12,-5,35,11,16,6,7,2,110.62919616699219,124.22223663330078,93.60295867919922
-98,12,-5,26,15,25,7,5,1,106.78688049316406,128.51148986816406,0.6677787899971008
-98,12,0,20,13,25,6,6,1,80.8992691040039,126.9637680053711,2.387909173965454
-98,12,-5,26,11,7,7,7,1,102.36036682128906,109.09375,175.09408569335938
-98,12,0,23,14,31,5,7,1,83.9984130859375,135.72084045410156,2.3139424324035645
-98,12,-5,20,13,19,5,6,1,95.63912200927734,110.87866973876953,1.1369959115982056
-98,12,0,35,11,13,7,6,1,110.790283203125,124.10478210449219,91.70853424072266
-98,12,0,29,14,13,6,6,2,111.63005828857422,125.29280090332031,0.2863931953907013
-98,12,0,20,12,7,7,7,1,84.87639617919922,122.7440414428711,2.5766661167144775
-98,12,0,35,10,4,6,5,2,110.39105224609375,126.47396850585938,91.76569366455078
-98,12,0,26,14,31,6,7,2,101.08446502685547,126.370849609375,179.73851013183594
-98,12,-5,26,12,16,7,6,1,102.97943115234375,130.05772399902344,1.3435662984848022
-98,12,0,23,14,22,6,6,1,90.0674819946289,131.18601989746094,2.4661900997161865
-98,12,-5,26,14,31,6,5,1,102.3823471069336,110.34270477294922,105.40310668945312
-98,12,-5,23,12,16,6,7,1,76.8955078125,137.14962768554688,1.884446620941162
-98,12,-5,23,15,4,6,5,1,77.94873046875,133.54725646972656,1.390378713607788
-98,12,-5,35,11,10,5,5,2,110.68586730957031,123.69507598876953,93.7413101196289
-98,12,0,26,14,25,7,6,2,99.785888671875,126.8115463256836,0.07747422903776169
-98,12,0,32,14,16,6,7,1,123.3109130859375,127.42313385009766,94.9489517211914
-98,12,-5,29,12,31,5,7,2,110.1388931274414,125.22349548339844,179.32630920410156
-98,12,-5,23,13,19,5,6,1,79.2472915649414,135.15341186523438,1.697141170501709
-98,12,-5,29,11,31,6,7,1,112.05290222167969,124.40956115722656,179.23516845703125
-98,12,0,20,12,1,6,7,2,81.12702941894531,125.99365234375,1.9795231819152832
-98,12,-5,32,10,31,5,6,1,123.25720977783203,126.07240295410156,102.60382080078125
-98,12,0,32,13,13,7,6,1,123.84741973876953,125.25982666015625,99.7878189086914
-98,12,-5,23,15,19,6,5,1,74.86557006835938,137.80361938476562,1.9748677015304565
-98,12,-5,20,11,28,7,5,1,100.78511810302734,104.38916015625,177.7049560546875
-98,12,-5,20,14,13,7,7,1,93.0602035522461,112.706298828125,1.5471868515014648
-98,12,-5,32,11,25,5,7,2,123.46088409423828,125.63202667236328,99.68470764160156
-98,12,-5,23,14,22,5,5,1,77.12637329101562,136.8810272216797,1.583946943283081
-98,12,0,29,11,22,6,5,1,112.9063491821289,125.11273193359375,179.44276428222656
-98,12,-5,23,14,10,7,7,1,77.63923645019531,135.8592529296875,1.4250380992889404
-98,12,-5,20,10,13,6,6,1,96.19641876220703,108.73600006103516,0.9615781307220459
-98,12,-5,32,11,19,7,6,1,122.77135467529297,126.27397918701172,102.42456817626953
-98,12,0,20,14,28,6,5,1,81.70728302001953,126.1585693359375,2.282017230987549
-98,12,-5,35,10,4,7,5,1,110.10902404785156,124.07614135742188,93.61482238769531
-98,12,-5,26,14,10,5,7,1,100.71868133544922,113.53446960449219,91.58139038085938
-98,12,-5,20,13,28,7,7,1,96.72028350830078,109.89869689941406,0.8326945304870605
-98,12,0,35,12,28,5,7,1,110.24846649169922,125.20892333984375,92.75614929199219
-98,12,0,23,15,28,7,7,1,80.161865234375,136.49378967285156,0.8327458500862122
-98,12,0,23,11,7,5,6,1,79.24413299560547,135.38047790527344,1.57008695602417
-98,12,-5,26,10,31,6,5,1,100.71893310546875,108.70159149169922,2.3323047161102295
-98,12,0,20,12,31,6,6,1,81.11583709716797,125.9505615234375,2.1468989849090576
-98,12,0,26,13,25,5,5,2,100.73662567138672,126.29750061035156,0.3697224259376526
-98,12,0,26,12,10,7,7,2,101.1854476928711,125.86758422851562,179.91697692871094
-98,12,0,29,11,22,5,6,1,111.86968231201172,125.48796081542969,178.9487762451172
-98,12,0,23,11,13,7,6,1,83.13037109375,135.245361328125,1.7961465120315552
-98,12,-5,26,12,28,6,7,1,113.20613098144531,120.85082244873047,176.21743774414062
-98,12,-5,26,11,31,7,6,1,102.23173522949219,130.1230926513672,1.2033910751342773
-98,12,0,29,14,25,7,6,2,110.32364654541016,125.44304656982422,179.4019775390625
-98,12,0,29,15,7,6,5,2,111.25203704833984,125.44230651855469,178.80348205566406
-98,12,-5,29,10,22,7,5,1,111.41193389892578,125.57198333740234,178.86842346191406
-98,12,0,35,13,16,7,6,1,110.8338623046875,124.29009246826172,92.9768295288086
-98,12,-10,20,10,4,6,6,1,90.50328063964844,113.64917755126953,1.748610496520996
-98,12,0,23,10,16,7,5,1,85.66714477539062,135.69711303710938,1.7280622720718384
-98,12,-5,35,15,31,6,6,1,110.67890167236328,124.20002746582031,93.49874877929688
-98,12,0,20,11,31,7,5,1,79.74258422851562,127.91972351074219,2.1066670417785645
-98,12,-5,32,14,31,7,7,2,123.28242492675781,124.11447143554688,154.97511291503906
-98,12,-5,20,13,13,7,5,1,96.89688110351562,109.33014678955078,0.813474714756012
-98,12,-5,26,10,19,7,7,1,100.2295913696289,129.95077514648438,1.3225271701812744
-98,12,-5,20,12,25,5,6,1,98.29924774169922,108.07310485839844,179.9747772216797
-98,12,0,23,14,28,5,5,1,85.76461791992188,136.32391357421875,2.7140884399414062
-98,12,-5,26,15,19,6,7,2,99.21672821044922,126.18699645996094,0.1722830981016159
-98,12,0,32,10,31,6,7,1,122.92015075683594,128.13267517089844,94.56497192382812
-98,12,0,23,10,16,6,6,1,93.68701171875,129.47239685058594,0.506742537021637
-98,12,-5,20,15,31,6,7,1,85.942626953125,118.79548645019531,2.188258171081543
-98,12,0,29,15,10,6,7,2,110.62882995605469,125.56185150146484,179.31451416015625
-98,12,-5,35,11,22,6,6,2,110.01061248779297,124.5714340209961,93.48001861572266
-98,12,0,29,14,22,5,5,2,111.39512634277344,125.11244201660156,0.1252177655696869
-98,12,0,26,15,19,6,5,2,101.3401870727539,126.0340576171875,0.4099012613296509
-98,12,-5,23,15,31,5,6,1,77.83978271484375,135.72903442382812,1.8429827690124512
-98,12,0,35,12,31,5,5,1,110.43025207519531,125.17610931396484,92.48079681396484
-98,12,-5,35,12,28,6,6,2,110.71803283691406,124.51658630371094,93.43407440185547
-98,12,0,32,15,10,6,5,1,123.24890899658203,127.1729507446289,95.5982437133789
-98,12,-10,20,10,7,6,6,1,93.20814514160156,109.12213897705078,1.058651089668274
-98,12,0,35,12,19,6,6,1,110.30818939208984,126.17534637451172,92.25959777832031
-98,12,-5,26,13,22,5,6,1,105.5155029296875,126.9848861694336,0.5947872996330261
-98,12,-5,35,15,19,5,6,1,110.6116714477539,123.52366638183594,93.05947875976562
-98,12,-5,20,15,1,7,7,1,85.71842193603516,119.35722351074219,2.5963432788848877
-98,12,0,23,13,19,5,6,1,84.81957244873047,135.24874877929688,1.470121145248413
-98,12,-5,20,13,16,6,6,1,91.06239318847656,114.01583862304688,1.3267173767089844
-98,12,0,26,13,7,5,7,2,100.43585205078125,126.26217651367188,0.38277482986450195
-98,12,0,26,14,19,5,5,2,99.74154663085938,126.51519012451172,0.46104782819747925
-98,12,0,23,10,13,5,7,1,83.86202239990234,135.66439819335938,1.712459683418274
-98,12,-5,26,15,7,7,6,1,113.77839660644531,120.7751235961914,174.0821075439453
-98,12,0,29,15,13,5,7,2,111.34728240966797,125.22183990478516,179.3907012939453
-98,12,0,29,13,28,7,5,2,112.32183074951172,124.72123718261719,0.1188347190618515
-98,12,0,23,15,13,5,6,1,82.9181137084961,138.78765869140625,0.18758268654346466
-98,12,-5,26,15,16,5,5,2,101.10686492919922,124.86431884765625,179.1105194091797
-98,12,0,29,11,10,7,7,1,111.54105377197266,125.32563018798828,179.66831970214844
-98,12,-5,23,13,31,5,6,1,80.73348236083984,133.93609619140625,1.9879153966903687
-98,12,0,35,12,1,7,7,1,110.49063873291016,125.1142578125,92.16075897216797
-98,12,0,35,13,10,5,5,1,110.05859375,125.71049499511719,92.29336547851562
-98,12,-5,32,11,10,6,7,2,123.55762481689453,125.21058654785156,101.43386840820312
-98,12,-5,32,15,19,6,7,1,123.02466583251953,126.43523406982422,98.34710693359375
-98,12,-5,23,13,28,5,7,1,80.6104736328125,135.0872344970703,1.8398901224136353
-98,12,-5,23,10,7,5,5,1,77.93196105957031,134.6476593017578,1.7776949405670166
-98,12,-5,32,10,7,6,5,1,123.46923828125,125.93870544433594,99.53205108642578
-98,12,0,20,10,31,6,5,1,75.72027587890625,129.1681365966797,1.7133324146270752
-98,12,0,23,11,4,6,7,1,79.32355499267578,134.9773712158203,1.2160435914993286
-98,12,0,29,10,13,5,6,1,112.86221313476562,125.1473617553711,179.6730194091797
-98,12,-5,29,13,16,6,5,2,110.79061889648438,124.94607543945312,0.9220544099807739
-98,12,-5,29,15,16,6,5,2,111.2941665649414,124.61597442626953,179.5143280029297
-98,12,0,35,14,4,7,6,1,110.23880767822266,124.57170104980469,92.45867156982422
-98,12,0,26,10,13,7,5,2,101.51289367675781,125.4613037109375,179.75755310058594
